100003392,My Name Is Asher Lev,Chaim Potok,1,369,2003,9743,,9
100003393,The Unabridged Journals of Sylvia Plath,Sylvia Plath/Karen V. Kukil,1,732,2000,9743,921,17
100003394,The Journals of Sylvia Plath,Sylvia Plath/Ted Hughes/Frances McCullough,1,384,1998,9743,,10
100003395,72 Hour Hold,Bebe Moore Campbell,1,336,2006,9743,,9
100003396,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,1,251,2005,9743,,8
100003397,English Passengers,Matthew Kneale,1,446,2001,9743,826,21
100003398,The Greenlanders,Jane Smiley,1,608,2005,9743,24,26
100003399,The Art of Alfred Hitchcock: Fifty Years of His Motion Pictures,Donald Spoto,1,496,1991,9743,738,13
100003400,The Sunday Philosophy Club (Isabel Dalhousie  #1),Alexander McCall Smith,1,272,2005,9743,624,7
100003401,The Finer Points of Sausage Dogs (Portuguese Irregular Verbs  #2),Alexander McCall Smith,1,128,2004,9743,836,4
100003402,Desert Queen: The Extraordinary Life of Gertrude Bell: Adventurer  Adviser to Kings  Ally of Lawrence of Arabia,Janet Wallach,1,464,2005,9743,,18
100003403,Ella Minnow Pea: A Novel in Letters,Mark Dunn,1,208,2002,9743,511,8
100003404,John Henry Days,Colson Whitehead,1,400,2002,9743,,13
100003405,The Complete Poetry,John Milton/John T. Shawcross,1,672,1971,9743,675,23
100003406,Marie Antoinette: The Journey,Antonia Fraser,1,512,2002,9743,,18
100003407,The Robber Bride,Margaret Atwood,1,528,1998,9743,,14
100003408,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,Simon Singh,1,412,2000,9743,538,16
100003409,Beowulf: A Dual-Language Edition,Unknown/Howell D. Chickering,1,464,2006,9743,,11
100003410,Truman Capote: In Which Various Friends  Enemies  Acquaintances  and Detractors Recall His Turbulent Career,George Plimpton,1,498,1998,9743,108,13
100003411,Diary,Chuck Palahniuk,1,262,2004,9743,,6
100003412,Haunted,Chuck Palahniuk,1,419,2006,9743,78,10
100003413,On the Origins of War and the Preservation of Peace,Donald Kagan,1,573,1996,9743,,13
100003414,In the Beginning: The Story of the King James Bible and How it Changed a Nation  a Language  and a Culture,Alister E. McGrath,1,354,2002,9743,,18
100003415,Letters to a Young Artist,Anna Deavere Smith,1,240,2006,9743,25,8
100003416,For Her Own Good: Two Centuries of the Experts' Advice to Women,Barbara Ehrenreich/Deirdre English,1,410,2005,9743,,10
100003417,Flashman on the March (The Flashman Papers  #12),George MacDonald Fraser,1,352,2006,9743,,11
100003418,Sailing the Wine-Dark Sea: Why the Greeks Matter,Thomas Cahill,1,352,2004,9743,347,10
100003419,The Spiral Staircase: My Climb Out of Darkness,Karen Armstrong,1,306,2005,9743,142,11
100003420,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,Phillip Lopate,1,777,1997,9743,305,20
100003421,Waterfront: A Walk Around Manhattan,Phillip Lopate,1,450,2005,9743,,13
100003422,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency #7),Alexander McCall Smith,1,256,2007,9743,158,10
100003423,The Only Dance There Is,Ram Dass/Richard Alpert,1,192,1974,9743,,5
100003424,Prisoner's Dilemma: John von Neumann  Game Theory  and the Puzzle of the Bomb,William Poundstone/John von Neumann,1,320,1993,9743,,9
100003425,Up in the Air,Walter Kirn,1,320,2002,9743,202,12
100003426,The Age of Grief,Jane Smiley,1,224,2002,9743,,5
100003427,A Year at the Races: Reflections on Horses  Humans  Love  Money  and Luck,Jane Smiley,1,304,2005,9743,248,8
100003428,Shakespeare: The Biography,Peter Ackroyd,1,608,2006,9743,602,21
100003429,Playing Shakespeare: An Actor's Guide,John   Barton/Luann Walther,1,288,2001,9743,857,8
100003430,Final Payments,Mary Gordon,1,304,2006,9743,619,8
100003431,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,1,361,2006,9743,298,9
100003432,What the Body Remembers,Shauna Singh Baldwin,1,471,2001,9743,,11
100003433,The Power of Myth,Joseph Campbell/Bill Moyers,1,320,1988,9743,596,13
100003434,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,1,315,1998,9743,601,7
100003435,What are the Seven Wonders of the World?: And 100 Other Great Cultural Lists—Fully Explicated,Peter D'Epiro/Mary Desmond Pinkowish,1,560,1998,9743,419,20
100003436,A Thousand Acres,Jane Smiley,1,371,2003,9743,889,9
100003437,I Maccabees,Jonathan  A. Goldstein/Anonymous,1,592,1976,9744,947,30
100003438,II Maccabees,Anonymous/Jonathan  A. Goldstein,1,595,1983,9744,583,20
100003439,A Million Little Pieces,James Frey,1,515,2005,9745,941,11
100003440,Into the Wild,Jon Krakauer,1,207,1997,9745,156,8
100003441,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,1,399,2003,9745,,9
100003442,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,1,368,1999,9745,,9
100003443,The Devil Wears Prada (The Devil Wears Prada  #1),Lauren Weisberger,1,432,2006,9745,,9
100003444,The Book of Ruth,Jane Hamilton,1,328,1989,9745,,11
100003445,A Map of the World,Jane Hamilton/Frank  Muller/C.J. Critt,1,400,1999,9745,234,10
100003446,Adrift on the Nile,Naguib Mahfouz/Frances Liardet,1,167,1994,9745,320,4
100003447,Midaq Alley,Naguib Mahfouz/Trevor Le Gassick,1,286,1991,9745,,7
100003448,The Harafish,Naguib Mahfouz/Catherine Cobham/Naguib Mahfouz,1,416,1997,9745,,9
100003449,Tuesdays with Morrie,Mitch Albom,1,192,2007,9745,,9
100003450,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Alexander McCall Smith,1,235,2003,9745,,6
100003451,The Beginning and the End,Naguib Mahfouz,1,412,1989,9745,190,14
100003452,Obasan,Joy Kogawa,1,320,1993,9745,571,9
100003453,Mao: The Unknown Story,Jung Chang/Jon Halliday,1,801,2006,9745,,25
100003454,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,1,397,2006,9745,,12
100003455,The Promise,Chaim Potok,1,368,2005,9745,,10
100003456,The Complete Fiction of Nella Larsen: Passing  Quicksand  and the Stories,Nella Larsen/Charles Larson/Marita Golden,1,278,2001,9745,,7
100003457,Lost in the Funhouse,John Barth,1,205,1988,9745,847,6
100003458,Foreign Correspondence: A Pen Pal's Journey from Down Under to All Over,Geraldine Brooks,1,240,1999,9745,,6
100003459,Good Faith,Jane Smiley,1,432,2004,9745,,14
100003460,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,1,352,1999,9745,910,14
100003461,The Intuitionist,Colson Whitehead,1,255,1999,9745,,11
100003462,Marie Antoinette: The Journey,Antonia Fraser,1,512,2006,9745,,11
100003463,Wickett's Remedy,Myla Goldberg,1,370,2006,9745,,15
100003464,The Floating Opera and The End of the Road,John Barth,1,442,1997,9745,900,16
100003465,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,Phillip Lopate,1,777,1994,9745,581,26
100003466,The Mating Mind: How Sexual Choice Shaped the Evolution of Human Nature,Geoffrey Miller,1,528,2001,9745,358,26
100003467,Shakespeare After All,Marjorie Garber,1,1008,2005,9745,924,25
100003468,Collected Poems,Chinua Achebe,1,84,2009,9745,549,2
100003469,Arrow of God (The African Trilogy  #3),Chinua Achebe,1,230,1989,9745,657,7
100003470,Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,1,640,2003,9745,117,25
100003471,Death Match,Lincoln Child,1,388,2006,9745,928,13
100003472,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,1,368,2003,9745,160,10
100003473,Leonardo's Swans,Karen Essex,1,351,2007,9745,,10
100003474,There are No Children Here: The Story of Two Boys Growing Up in the Other America,Alex Kotlowitz,1,323,1992,9745,628,10
100003475,Trail of Tears: The Rise and Fall of the Cherokee Nation,John Ehle,1,424,1997,9745,372,10
100003476,D.B.,Elwood Reid,1,356,2005,9745,,8
100003477,Man Walks Into a Room,Nicole Krauss,1,248,2003,9745,,8
100003478,Amsterdam,Ian McEwan,1,208,1999,9746,581,5
100003479,A Short History of Nearly Everything (Illustrated Edition),Bill Bryson,1,624,2010,9747,,18
100003480,The Unauthorized Anne Rice Companion,George Beahm,1,246,1996,9748,,8
100003481,Another Day in Paradise: The Fourth Sherman's Lagoon Collection,Jim Toomey,1,130,2001,9749,,4
100003482,Another Day in Cubicle Paradise,Scott Adams,1,128,2002,9749,,3
100003483,Stephen King: America's Best-Loved Boogeyman,George Beahm,1,304,1998,9749,325,15
100003484,Stephen King from A to Z: An Encyclopedia of His Life and Work,George Beahm,1,251,1999,9749,660,6
100003485,"Ebert's ""Bigger"" Little Movie Glossary",Roger Ebert/Ray Ebert,1,228,2005,9749,78,6
100003486,The Perfect London Walk,Roger Ebert/Daniel Curley/Jack Lane,1,123,1986,9749,,3
100003487,The Complete Calvin and Hobbes,Bill Watterson,1,1456,2005,9749,,35
100003488,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,1,208,1995,9749,292,7
100003489,It's a Magical World (Calvin and Hobbes  #11),Bill Watterson,1,176,1996,9749,,7
100003490,Homicidal Psycho Jungle Cat (Calvin and Hobbes #9),Bill Watterson,1,176,1994,9749,188,5
100003491,The Days Are Just Packed,Bill Watterson,1,176,1993,9749,,5
100003492,Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue,Bill Watterson,1,96,2001,9749,347,3
100003493,Mary Engelbreit's Home Companion,Charlotte Lyons/Mary Engelbreit/Barbara E. Martin,1,128,1994,9749,58,3
100003494,Robinson Crusoe,Daniel Defoe,1,288,2006,9750,,8
100003495,The Scarlet Letter,Nathaniel Hawthorne,1,224,2006,9750,815,5
100003496,Emma,Jane Austen,1,424,2006,9750,,18
100003497,From Far Away,Robert Munsch/Michael Martchenko/Saoussan Askar,1,33,1995,9751,521,2
100003498,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield,1,137,1994,9752,572,5
100003499,Spring's Awakening,Frank Wedekind/Eric Bentley,1,126,2000,9752,812,3
100003500,William Goldman: Four Screenplays,William Goldman,1,504,2000,9752,693,17
100003501,Life Is a Dream and Other Spanish Classics (Eric Bentley's Dramatic Repertoire) - Volume II,Pedro Calderón de la Barca/Miguel de Cervantes Saavedra/Lope de Vega/Tirso de Molina/Roy Campbell/Eric Bentley,1,298,2000,9753,,13
100003502,Amanda's Unlucky Day (Junior Gymnasts  #6),Teddy Slater/Wayne Alfano,1,78,1997,9754,906,3
100003503,The Discovery (Dive  #1),Gordon Korman,1,141,2003,9755,882,7
100003504,George Washington's Rules of Civility & Decent Behavior in Company and Conversation (Little Books of Wisdom),George Washington,1,30,1989,9756,,2
100003505,The Jefferson Bible: The Life and Morals of Jesus of Nazareth,Thomas Jefferson,1,103,2006,9756,424,3
100003506,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene/Walter Karig,1,210,1996,9756,,9
100003507,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,1,210,1991,9756,134,9
100003508,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene/Russell H. Tandy/Mildred Benson,1,215,2003,9756,229,6
100003509,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene/Mildred Benson,1,228,2001,9756,,7
100003510,The Career Programmer: Guerilla Tactics for an Imperfect World (Expert's Voice),Christopher   Duncan,1,264,2006,9757,637,6
100003511,Complete Guide to OneNote,W. Frederick Zimmerman/Chris Pratley,1,412,2003,9757,589,9
100003512,Beginning PHP and MySQL 5: From Novice to Professional,W. Jason Gilmore,1,913,2005,9757,,25
100003513,Joel on Software,Joel Spolsky,1,384,2004,9757,713,11
100003514,The Giraffe Who Was Afraid of Heights (Physical & Behavioral Adaptation),David A. Ufer/Kirsten Carlson,1,32,2006,9758,,2
100003515,A Short History of Decay,Emil M. Cioran/Richard Howard,1,186,1998,9759,454,9
100003516,Middlesex Borough (Images of America: New Jersey),Middlesex Borough Heritage Committee,1,128,2003,9760,835,5
100003517,Lake Orion (Images of America: Michigan),James E. Ingram/Lori Grove,1,128,2006,9760,24,4
100003518,Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin),Jacqueline Ann/Sheila Z.,1,128,2002,9760,,3
100003519,Cypress Gardens (Images of America: Florida),Mary M. Flekke/Sarah E. MacDonald/Randall M. MacDonald,1,128,2006,9761,,4
100003520,Selections from the Oakland Tribune Archives (Images of America: California),Annalee Allen,1,128,2006,9761,950,4
100003521,Sebastopol (Images of America: California),Western Sonoma County Historical Society,1,128,2003,9761,47,4
100003522,Center City Philadelphia in the 19th Century (Images of America: Pennsylvania),Library Company of Philadelphia,1,128,2006,9761,,3
100003523,Artesia: Adventures in the Known World,Mark Smylie,1,352,2005,9762,,10
100003524,Artesia Volume 1,Mark Smylie,1,192,2011,9762,,7
100003525,Archie Americana Series: Best of the Eighties  Vol. 1,George Gladir/John L. Goldwater/Steve Geppi/Michael I. Silberkleit,1,96,2001,9763,,3
100003526,Bacacay,Witold Gombrowicz/Bill Johnston,1,275,2006,9764,324,13
100003527,A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,1,312,1979,9765,771,7
100003528,The Arden Shakespeare Complete Works,William Shakespeare/Richard Proudfoot/Ann Thompson/David Scott Kastan/Harold Jenkins,1,1347,2001,9765,,50
100003529,Exemplary Novels IV: Lady Cornelia  the Deceitful Marriage  the Dialogue of the Dogs,Miguel de Cervantes Saavedra/John Macklin,1,167,1992,9766,873,6
100003530,The Ghost in the Machine,Arthur Koestler,1,400,1990,9767,132,19
100003531,The Sleepwalkers: A History of Man's Changing Vision of the Universe,Arthur Koestler/Herbert Butterfield,1,624,1990,9768,84,19
100003532,The Act of Creation,Arthur Koestler,1,752,1990,9768,667,33
100003533,At the Mountains of Madness and Other Novels,H.P. Lovecraft/James Turner/S.T. Joshi/August Derleth,1,458,1985,9769,,10
100003534,Evermore,James Robert Smith/Stephen Mark Rainey/Joel Lane/Gary Fry/John Morressy/Kealan Patrick Burke/Manly Wade Wellman/Fred Chappell/Charlee Jacob/F. Gwynplaine MacIntyre/Steve Rasnic Tem/Thomas F. Monteleone/Rick Hautala/Melanie Tem/Trey R. Baker/Ken Goldman/Vincent Starrett/Tom Piccirilli,1,237,2006,9769,,9
100003535,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,3,806,2002,9770,,32
100003536,An Inquiry into the Nature and Causes of the Wealth of Nations,Adam Smith,1,1264,2003,9771,513,46
100003537,Bringing Down The House,Ben Mezrich,1,320,2004,9772,361,11
100003538,Skipping Christmas,John Grisham,1,198,2004,9772,256,5
100003539,Watermelon (Walsh Family  #1),Marian Keyes,1,520,2005,9772,,21
100003540,Women Who Love Too Much,Robin Norwood,1,314,2004,9772,713,7
100003541,The Witching Hour (Lives of the Mayfair Witches  #1),Anne Rice,1,1207,2004,9772,836,36
100003542,Shake Hands with the Devil,Roméo Dallaire,1,563,2005,9772,595,25
100003543,Like a Charm,Karin Slaughter/Denise Mina/John Harvey/Kelley Armstrong/John Connolly/Emma Donoghue/Jane Haddam/Laura Lippman/Peter Robinson/Fidelis Morgan/Peter Moore Smith/Lynda La Plante/Jerrilyn Farmer/Lee Child/Mark Billingham,1,384,2004,9772,349,9
100003544,Blood Canticle (The Vampire Chronicles #10),Anne Rice,1,400,2004,9772,,13
100003545,Blood And Gold (The Vampire Chronicles  #8),Anne Rice,1,752,2002,9772,597,18
100003546,Lady of Quality,Georgette Heyer,1,267,2005,9772,,10
100003547,False Colours,Georgette Heyer,1,303,2005,9772,,10
100003548,The Convenient Marriage,Georgette Heyer,1,272,2005,9772,875,12
100003549,Sprig Muslin,Georgette Heyer,1,268,2005,9772,718,7
100003550,The Talisman Ring,Georgette Heyer,1,268,2005,9772,,6
100003551,The Nonesuch,Georgette Heyer,1,304,2005,9772,,7
100003552,No Wind of Blame (Inspector Hemingway #1),Georgette Heyer,1,352,2006,9772,,9
100003553,Hannibal (Hannibal Lecter  #3),Thomas  Harris,1,564,2000,9772,890,21
100003554,Dublin 4,Maeve Binchy,1,256,2006,9772,,8
100003555,Victoria Line  Central Line,Maeve Binchy,1,432,2006,9772,,17
100003556,Firefly Summer,Maeve Binchy,1,928,2006,9772,416,43
100003557,The Phantom Menace (Star Wars: Novelizations  #1),Terry Brooks/George Lucas,1,336,2000,9772,,9
100003558,Star by Star (Star Wars: The New Jedi Order  #9),Troy Denning,1,605,2002,9772,,14
100003559,Five Patients,Michael Crichton,1,235,1995,9772,619,12
100003560,Hide-and-Seek with Angels: The Life of J.M. Barrie,Lisa Chaney,1,448,2006,9772,335,10
100003561,The Agony and the Ecstasy,Irving Stone,1,777,1991,9772,,26
100003562,Light a Penny Candle,Maeve Binchy,1,832,2006,9772,205,21
100003563,Circle of Friends,Maeve Binchy/René Huigen/Frans Thomése,1,722,2006,9772,790,31
100003564,The Feast Of All Saints,Anne Rice,1,640,1997,9772,112,15
100003565,The Crazed,Ha Jin,1,336,2002,9773,917,10
100003566,Just One More Day: A Memoir,Susan    Lewis,1,340,2006,9774,,9
100003567,Cross Stitch (Outlander  #1),Diana Gabaldon,1,864,1994,9774,,23
100003568,Open House,Elizabeth Berg,1,314,2003,9774,656,14
100003569,Lasher (Lives of the Mayfair Witches  #2),Anne Rice,1,400,2004,9774,800,11
100003570,A Painted House,John Grisham,1,466,2002,9774,336,10
100003571,Illusions: The Adventures of a Reluctant Messiah,Richard Bach,1,144,2001,9775,,4
100003572,Patience & Sarah,Isabel Miller/Emma Donoghue,1,225,2005,9776,,5
100003573,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,J.K. Rowling,1,240,2001,9777,,7
100003574,Fantastic Beasts and Where to Find Them (Hogwarts Library),Newt Scamander/J.K. Rowling,1,128,2001,9778,373,6
100003575,Historia de una Gaviota y del Gato Que le Enseñó a Volar,Luis Sepúlveda/Chris Sheban,9,128,2003,9778,536,4
100003576,Harry Potter and the Chamber of Secrets (Harry Potter  #2),J.K. Rowling/Mary GrandPré,1,341,1999,9779,814,8
100003577,Mangoes & Curry Leaves: Culinary Travels Through the Great Subcontinent,Jeffrey Alford/Naomi Duguid,1,416,2005,9780,,9
100003578,Bittersweet: Recipes and Tales from a Life in Chocolate,Alice Medrich/Deborah Jones,1,378,2003,9780,,13
100003579,Canopy: A Work for Voice and Light in Harvard Yard,David   Ward/Parveen Adams/Seamus Heaney/Ivan Gaskell,1,63,1997,9781,286,2
100003580,Getting Results with Curriculum Mapping,Heidi Hayes Jacobs,1,192,2004,9782,,5
100003581,Common Herbs for Natural Health,Juliette De Bairacli Levy/Heather  Wood,1,223,1996,9783,,8
100003582,Dancing On Air,Frances Oliver,1,157,2004,9784,822,5
100003583,The Wild Swans,Peg Kerr,1,464,2001,9785,,11
100003584,A Magic-Lover's Treasury of the Fantastic,Margaret Weis/Ursula K. Le Guin/Roger Zelazny/Christopher Stasheff/Mercedes Lackey/Ray Bradbury/Andre Norton/Jack Vance/Raymond E. Feist/C.J. Cherryh/Fritz Leiber/Melanie Rawn/Marion Zimmer Bradley/Larry Niven/Zenna Henderson/Greg Bear/Orson Scott Card/Katherine Kurtz/Joe Haldeman/Robert Silverberg/F. Paul Wilson/Keith Birdsong,1,421,1998,9785,,16
100003585,Gloriana,Michael Moorcock,1,496,2004,9785,875,23
100003586,Chorus Skating (Spellsinger  #8),Alan Dean Foster,1,344,1994,9785,51,8
100003587,The Reality Dysfunction Part 2: Expansion (Night's Dawn 1),Peter F. Hamilton,1,572,1997,9785,39,17
100003588,Iain Banks' 'The Wasp Factory'  'The Crow Road' and 'Whit',Alan MacGillivray,1,80,2001,9786,,4
100003589,Mapping the Big Picture: Integrating Curriculum & Assessment K-12,Heidi Hayes Jacobs,1,108,1997,9787,,5
100003590,Teaching with the Brain in Mind,Eric Jensen,1,186,2005,9787,,5
100003591,City Eclogue,Ed Roberson,1,136,2006,9788,889,4
100003592,Winter Cottage,Carol Ryrie Brink,1,178,1974,9789,,7
100003593,Tales of Mystery and Madness,Edgar Allan Poe/Gris Grimly,1,135,2011,9789,,5
100003594,Below the Root,Zilpha Keatley Snyder/Alton Raible,1,231,1975,9790,,12
100003595,The Wind Thief,Judi Barrett/Diane Dawson Hearn,1,32,1977,9790,,1
100003596,The Illustrated Garden Book: A New Anthology,Robin Lane  Fox/Vita Sackville-West/Freda Titford/Ken Kirkwood,1,192,1986,9790,870,5
